gene	Z_rank
OR52H1	13765
HCAR1	13766
BCCIP	13767
C1orf168	13768
OR51D1	13769
ITLN2	13770
BMP15	13771
CD44	13772
C10orf10	13773
C6orf58	13774
ZNF284	13775
MLPH	13776
ERAP2	13777
CCBE1	13778
FEZ2	13779
MC3R	13780
PUSL1	13781
CDKN1A	13782
C9orf3	13783
FN3KRP	13784
DIO1	13785
C12orf26	13786
MRPS10	13787
EXOSC7	13788
C22orf32	13789
RNFT2	13790
VCAN	13791
ZCWPW2	13792
PGPEP1L	13793
RAB26	13794
NARS2	13795
TMEM171	13796
MTNR1B	13797
C7	13798
OR52E6	13799
ASB13	13800
CAGE1	13801
SCN7A	13802
FANCL	13803
QSOX1	13804
FAM149A	13805
ANKRD26	13806
ZP2	13807
FAM179A	13808
PRTFDC1	13809
PPEF2	13810
ASPRV1	13811
ARFGAP1	13812
BPIFC	13813
SCEL	13814
SULT1C3	13815
MTRR	13816
C15orf26	13817
C15orf38	13818
KRTAP26-1	13819
LYPD6B	13820
LCA5	13821
CCDC114	13822
GALNTL5	13823
ACTL7A	13824
SPP2	13825
MYOM3	13826
PSG4	13827
PLSCR4	13828
WFDC3	13829
NIPAL4	13830
ZNF714	13831
ZKSCAN2	13832
AIFM2	13833
TDRD9	13834
ODF3	13835
XYLB	13836
L3MBTL4	13837
C1orf49	13838
CR2	13839
MGAM	13840
ART3	13841
RAB40AL	13842
TREM2	13843
TGM6	13844
CDHR5	13845
GUK1	13846
ADAMTSL4	13847
TRAPPC6A	13848
PDE6B	13849
FOXS1	13850
OR2D2	13851
PNLIPRP2	13852
RDH16	13853
DSC2	13854
CFDP1	13855
EFHC2	13856
GPR1	13857
SUSD2	13858
BDKRB1	13859
WBSCR22	13860
OR8B4	13861
GRK4	13862
OR10A4	13863
MMP13	13864
LCN1	13865
TMEM192	13866
VAX2	13867
TEX33	13868
EPB41L2	13869
SLFNL1	13870
MLKL	13871
C1orf50	13872
AKR1E2	13873
OR6F1	13874
SGCA	13875
ATMIN	13876
IMPG1	13877
WDR25	13878
KCNE1	13879
SNX11	13880
RPP30	13881
CLDN16	13882
CHI3L2	13883
GJB4	13884
ATP13A5	13885
TSPAN16	13886
SYTL3	13887
TCHHL1	13888
CPNE1	13889
SGK223	13890
ZNF660	13891
MAML2	13892
PIK3IP1	13893
APCDD1	13894
OR13F1	13895
UVRAG	13896
TSLP	13897
TCP10L	13898
ABCA8	13899
AKAP2	13900
CINP	13901
NRIP1	13902
CALML6	13903
TTC24	13904
HORMAD2	13905
DNAH3	13906
CCDC147	13907
CCDC164	13908
TPRX1	13909
NAGA	13910
MRPL3	13911
SIRPG	13912
TRDN	13913
CCT8L2	13914
DARC	13915
MPP4	13916
TMEM52	13917
NPDC1	13918
AP5S1	13919
AANAT	13920
ZNF385C	13921
TAS2R7	13922
CDNF	13923
TRDMT1	13924
SYPL1	13925
UGT1A7	13926
NAALADL1	13927
VSIG1	13928
ISM2	13929
CLEC4F	13930
HTR3D	13931
ANXA7	13932
MOK	13933
SLC46A3	13934
KIF26A	13935
FSCB	13936
NADSYN1	13937
OPRM1	13938
DFNB59	13939
SCARA3	13940
ERMP1	13941
CD82	13942
ZNF676	13943
SELP	13944
TAS2R14	13945
LUZP4	13946
C4orf40	13947
MUC13	13948
ZNF446	13949
NLRP12	13950
CD33	13951
SPIB	13952
ZNF433	13953
TF	13954
PGK1	13955
ZWILCH	13956
NELL1	13957
CCDC138	13958
LINGO2	13959
SLC22A16	13960
TXNRD2	13961
AURKAIP1	13962
ECI2	13963
C3orf37	13964
CCDC149	13965
RFPL3	13966
CAPN12	13967
FAM217B	13968
SPR	13969
CD101	13970
PLIN1	13971
LRRC10	13972
PDLIM2	13973
NUFIP1	13974
APOBEC3D	13975
MMP1	13976
LARP4	13977
POMT1	13978
DTWD2	13979
KHDRBS2	13980
OR5J2	13981
KCNJ16	13982
C22orf23	13983
OR4F15	13984
BCAR3	13985
LHB	13986
KLHL35	13987
MMD2	13988
FRRS1	13989
CYP4F22	13990
PPAN	13991
FAM3D	13992
WDR16	13993
CER1	13994
VCX2	13995
GPNMB	13996
IFNAR2	13997
C5orf49	13998
ATP12A	13999
FAM151A	14000
BRDT	14001
TEX26	14002
JMJD7	14003
PNOC	14004
CD93	14005
RAB17	14006
ZNF485	14007
TMPRSS11E	14008
USP50	14009
NAALADL2	14010
OR7A5	14011
C10orf91	14012
ZCCHC7	14013
GPR112	14014
PLA2G3	14015
C21orf62	14016
SC5DL	14017
OR2S2	14018
COX6A1	14019
CD300A	14020
ANGPTL3	14021
CRYBB3	14022
MPZL2	14023
FCGR3B	14024
TAS2R13	14025
ZNF792	14026
NCAPD3	14027
GALK2	14028
GLB1L3	14029
MARC1	14030
CALY	14031
PNPLA4	14032
ECD	14033
MKKS	14034
VIL1	14035
RDM1	14036
AZGP1	14037
IL13RA1	14038
KCNJ1	14039
SLC2A10	14040
PDYN	14041
PLA2R1	14042
CRYGA	14043
MS4A12	14044
C17orf62	14045
ZNF468	14046
C20orf195	14047
CELA2A	14048
CARS2	14049
IFT140	14050
IDH3B	14051
NPFFR2	14052
PDIA5	14053
OR2A2	14054
C7orf62	14055
KIAA1217	14056
NGDN	14057
TBL3	14058
DPRX	14059
ZNF226	14060
GSR	14061
STYXL1	14062
ADPRHL1	14063
MTHFSD	14064
ZMYM5	14065
TACC1	14066
PSMF1	14067
NUP88	14068
OR2T3	14069
C10orf68	14070
SPDYC	14071
MCM8	14072
GPR113	14073
ZIM3	14074
CD5	14075
STX5	14076
PGM2	14077
EPB41L4A	14078
ADCK1	14079
OR52N2	14080
C5orf20	14081
CNGB3	14082
IL17B	14083
ROGDI	14084
C16orf88	14085
CCDC69	14086
OR5H14	14087
PLEK	14088
PRAP1	14089
PHKB	14090
ZNF662	14091
KRI1	14092
WDR65	14093
ABI3BP	14094
FKTN	14095
MDFI	14096
KRT73	14097
ASPH	14098
RNF103	14099
C15orf58	14100
GCOM1	14101
MDH2	14102
MCMDC2	14103
FTSJ2	14104
BAIAP2L1	14105
BCAR1	14106
GJB3	14107
TECRL	14108
FITM1	14109
OR5K2	14110
ARRDC1	14111
MYO3A	14112
ICAM1	14113
TSSC4	14114
OR5P3	14115
OR5D18	14116
STEAP3	14117
FAH	14118
FMO5	14119
SOCS4	14120
FCAR	14121
OR5T3	14122
CENPC1	14123
MAL	14124
SLC30A8	14125
ACTN3	14126
TPCN2	14127
CCDC104	14128
OR10G3	14129
ABCA7	14130
CRYL1	14131
B3GALT5	14132
MYCBPAP	14133
EFCAB4A	14134
DCDC1	14135
PLOD3	14136
COL18A1	14137
PSAT1	14138
LRRC20	14139
CELA1	14140
SERPINB2	14141
KRTAP10-7	14142
CD2AP	14143
TMPRSS11A	14144
SPATA7	14145
KLK3	14146
P4HA3	14147
ADAM20	14148
CEACAM8	14149
PSD3	14150
FAM116B	14151
MFGE8	14152
PRODH2	14153
TRIM59	14154
CCR3	14155
HSD17B4	14156
GALE	14157
IL28B	14158
ATIC	14159
ISG15	14160
CRYGN	14161
C8G	14162
CYB5RL	14163
CLEC1B	14164
NAT2	14165
FAM81B	14166
TAS2R1	14167
FABP6	14168
TSPAN4	14169
CELA3B	14170
KCNMB1	14171
TRIM17	14172
PALB2	14173
OR5V1	14174
FAM73A	14175
FAM65B	14176
STAP2	14177
OR10A5	14178
ABHD12B	14179
MTG1	14180
ZW10	14181
FAM69B	14182
OR2T27	14183
C9orf37	14184
OR8U1	14185
C8orf80	14186
CLDND1	14187
IFNGR1	14188
TECTB	14189
MMRN1	14190
KIAA0922	14191
SELO	14192
ZNF555	14193
AKR1D1	14194
ST6GALNAC2	14195
PDCD1LG2	14196
CSF2RB	14197
AKAP6	14198
SDC4	14199
LIPC	14200
OR10J1	14201
PSRC1	14202
SIGLEC1	14203
MPP7	14204
ANKDD1A	14205
RASSF6	14206
NIF3L1	14207
FBXW8	14208
GTPBP5	14209
PJA2	14210
RGR	14211
EHHADH	14212
AGBL4	14213
PRAMEF1	14214
XRCC1	14215
SOHLH1	14216
RAG2	14217
KRT75	14218
PCDH15	14219
CCDC111	14220
HIST1H3A	14221
DNAJB8	14222
PARK7	14223
TMEM176B	14224
CD1C	14225
PALM2-AKAP2	14226
LRRC18	14227
SLC29A3	14228
GTSE1	14229
COL9A1	14230
BCO2	14231
GCKR	14232
CCDC99	14233
SLC36A2	14234
CLDN9	14235
REEP6	14236
RPUSD3	14237
TMEM38B	14238
GZMK	14239
TES	14240
PRAMEF2	14241
CEP57	14242
ZWINT	14243
TSPEAR	14244
RALGAPA2	14245
ZNF573	14246
KIAA1430	14247
WDR27	14248
NSUN6	14249
GPR115	14250
SP110	14251
RASSF4	14252
OR5M9	14253
ZNF638	14254
ZNF770	14255
NANP	14256
CCDC129	14257
PCK2	14258
C9orf11	14259
OR5B12	14260
FAM173B	14261
LRRIQ1	14262
NAT6	14263
PASK	14264
RNF103-CHMP3	14265
C12orf65	14266
VPS37C	14267
METTL18	14268
FDFT1	14269
BTBD16	14270
CORO2A	14271
ZNF419	14272
TSNARE1	14273
ART4	14274
SUMF1	14275
LGSN	14276
TXNDC2	14277
C3orf19	14278
GBP5	14279
THUMPD3	14280
KLK2	14281
PTCD2	14282
C1orf94	14283
OR1J2	14284
TAAR2	14285
OCA2	14286
KLK13	14287
OR5I1	14288
TSSK1B	14289
MNDA	14290
ABCC2	14291
TIMELESS	14292
GJA10	14293
DDX52	14294
MFRP	14295
LY6E	14296
KIAA1755	14297
OR10G2	14298
MFSD6L	14299
CA5A	14300
IL2RA	14301
AQP4	14302
FAM114A2	14303
ABCC10	14304
CLGN	14305
ECHDC3	14306
CD244	14307
LILRA5	14308
DDX53	14309
CEP63	14310
USHBP1	14311
C1orf110	14312
MEF2BNB-MEF2B	14313
OR2T12	14314
FRMD4B	14315
TNFSF11	14316
C15orf38-AP3S2	14317
NOC2L	14318
CDK15	14319
SIGLEC7	14320
ILDR1	14321
GPRC5C	14322
KIF24	14323
OR13C2	14324
OR7E24	14325
PEX10	14326
CBFA2T3	14327
TTC31	14328
MASP1	14329
ZNF461	14330
TSPAN9	14331
DDX58	14332
OR2A5	14333
TUBB1	14334
DHX57	14335
WEE2	14336
OR2AG2	14337
MAGEC2	14338
PIGN	14339
OR7A17	14340
TRUB2	14341
TEKT2	14342
ROM1	14343
APLF	14344
ZNF229	14345
CEACAM6	14346
MAMDC4	14347
ANKMY2	14348
CAPSL	14349
ZNF488	14350
WDR12	14351
PKD1L1	14352
PLIN3	14353
HRNR	14354
C18orf34	14355
C3orf17	14356
ARRDC5	14357
SCLT1	14358
OR9K2	14359
OR51G2	14360
RELL2	14361
LRIT3	14362
ZNF99	14363
OR2K2	14364
CAPS	14365
DCT	14366
RBKS	14367
TXNRD1	14368
COL6A3	14369
TMEM169	14370
FIBCD1	14371
PAX4	14372
TRAF3IP1	14373
PNPLA1	14374
DMRTA1	14375
GLIPR2	14376
GAB4	14377
ADC	14378
CDK20	14379
GSDMA	14380
ZACN	14381
COL15A1	14382
FCER1A	14383
TSGA13	14384
EDN1	14385
C11orf16	14386
ULBP3	14387
ABCA13	14388
OR7A10	14389
EMP2	14390
KRT76	14391
ZNF670	14392
ACADL	14393
TSEN2	14394
CAPRIN2	14395
FAP	14396
FANCE	14397
AADACL2	14398
RIOK1	14399
GPC5	14400
GPR152	14401
GOLIM4	14402
MX1	14403
SRA1	14404
SERPINB3	14405
ADSSL1	14406
MTMR9	14407
HAX1	14408
OR5W2	14409
ZHX1-C8ORF76	14410
PRSS21	14411
GSDMB	14412
NUP98	14413
TMEM219	14414
SYTL5	14415
RDH13	14416
TAAR1	14417
RDH12	14418
EGFL7	14419
GLRX3	14420
SERPINA10	14421
HRASLS2	14422
CWC27	14423
FGF21	14424
ITGA8	14425
EPM2A	14426
DUSP22	14427
ACY3	14428
STAMBPL1	14429
STAM	14430
CDKL4	14431
CLMN	14432
HMOX1	14433
OR10Z1	14434
MC4R	14435
LEKR1	14436
GIMAP6	14437
ABHD5	14438
STYK1	14439
C8A	14440
UIMC1	14441
CPA5	14442
KIAA1024	14443
PILRB	14444
LRRFIP2	14445
HAL	14446
ZNF665	14447
RNF207	14448
PRSS58	14449
NMD3	14450
GLO1	14451
PUS7L	14452
HAVCR2	14453
TTLL6	14454
FAM132A	14455
TMED6	14456
PRMT10	14457
CDCP2	14458
TPRN	14459
HOOK1	14460
GOLT1A	14461
ZNF418	14462
C4orf37	14463
HSD17B13	14464
EXPH5	14465
VWA3A	14466
C16orf46	14467
OR6C68	14468
SPOCK2	14469
ABCG8	14470
FSCN2	14471
LAMC2	14472
OR52K1	14473
CYB5D2	14474
USH1C	14475
MPDZ	14476
LBR	14477
PECR	14478
TM4SF4	14479
OR10K2	14480
BNIP1	14481
SNTG2	14482
SLC24A5	14483
PYCRL	14484
SLC7A2	14485
SPAG5	14486
EXOSC5	14487
C10orf47	14488
LAT	14489
FAM213B	14490
PNPLA8	14491
UBASH3A	14492
COPE	14493
ZNF683	14494
ATP8B4	14495
TRIM63	14496
PIBF1	14497
TPH1	14498
CHML	14499
METTL7B	14500
SGCG	14501
ANKRD5	14502
FSCN3	14503
TXNDC11	14504
LRRC31	14505
APOL2	14506
APOA4	14507
C9orf9	14508
HLCS	14509
ADAM2	14510
CYP2A6	14511
INCA1	14512
PRSS38	14513
PNPLA3	14514
ZNF713	14515
OR8H3	14516
EMILIN2	14517
GPR114	14518
CDCA7L	14519
ZNF396	14520
TIGIT	14521
LILRA1	14522
C5AR1	14523
GPR148	14524
PCDP1	14525
VN1R2	14526
TEX13A	14527
TBL2	14528
TMPRSS9	14529
TIMD4	14530
SUCLG1	14531
MRAP	14532
LRPAP1	14533
ACOX3	14534
GIMAP2	14535
KRT71	14536
AGTRAP	14537
TAAR5	14538
MANEA	14539
ST6GALNAC1	14540
THSD7A	14541
AGXT	14542
UGT2B15	14543
DMXL1	14544
KIR2DL1	14545
GCAT	14546
TAS2R5	14547
OR10K1	14548
P2RY14	14549
ANXA11	14550
SYNM	14551
GPRC5A	14552
ZBP1	14553
OR52B4	14554
ASB5	14555
MALSU1	14556
GSTM5	14557
SPPL2C	14558
FOXH1	14559
GCNT3	14560
GPATCH1	14561
TCN2	14562
UGT2B7	14563
CDCA2	14564
CYP2D6	14565
SERPINB7	14566
MIIP	14567
ZNF57	14568
KLF11	14569
OLFML1	14570
GALNT9	14571
YIF1A	14572
MAGEC3	14573
YIPF7	14574
PPYR1	14575
CHD1L	14576
TGM3	14577
TC2N	14578
RNF186	14579
RWDD2B	14580
RFC4	14581
SDK1	14582
CDH13	14583
TDRD1	14584
FCN1	14585
POLI	14586
MURC	14587
DUSP27	14588
HPGD	14589
NLRP14	14590
PDZD3	14591
IFT46	14592
OR6B1	14593
OR4D6	14594
C17orf104	14595
CEP135	14596
PTGIS	14597
DCPS	14598
SOAT1	14599
ADAM28	14600
SAMD15	14601
WDR17	14602
PLD6	14603
GZMM	14604
CEP128	14605
CCDC39	14606
PPCDC	14607
KITLG	14608
OR51S1	14609
FAM54A	14610
GBP6	14611
PROX2	14612
CASQ2	14613
CHCHD6	14614
SERPINB11	14615
OR2M2	14616
TTLL2	14617
NUP153	14618
KRTAP24-1	14619
NEU3	14620
ZNF773	14621
RGN	14622
IL1A	14623
KRTAP10-11	14624
LYVE1	14625
PEX11G	14626
PIWIL3	14627
MMP20	14628
TMEM108	14629
BLK	14630
LANCL1	14631
TMEM40	14632
TNFRSF19	14633
OR51L1	14634
ZNF33B	14635
MS4A14	14636
CLNK	14637
OR8B3	14638
C4orf21	14639
SAG	14640
ZNF426	14641
OR5AP2	14642
APOBEC3C	14643
MICAL1	14644
DGKG	14645
DEPTOR	14646
AGBL1	14647
CYP2W1	14648
NFE2L3	14649
TBRG1	14650
CD300LG	14651
FUK	14652
SCIN	14653
MAGEB18	14654
AMY2B	14655
IL1R2	14656
ACOT11	14657
BANK1	14658
C14orf183	14659
FAM221A	14660
CARD8	14661
ENTPD3	14662
CDK5RAP2	14663
ZNF626	14664
SAE1	14665
C18orf54	14666
ZNF695	14667
LRRC32	14668
AKAP11	14669
ERI2	14670
UBL4B	14671
ORC5	14672
TCOF1	14673
PADI1	14674
LILRB4	14675
SLC36A4	14676
C17orf66	14677
PHLDB3	14678
MAGEA4	14679
MTIF2	14680
XRCC4	14681
PPARGC1B	14682
HKR1	14683
ZNF678	14684
DOHH	14685
TLR1	14686
LRGUK	14687
ARL6IP4	14688
CXCR1	14689
FAM57A	14690
BAMBI	14691
KLF17	14692
GPR111	14693
SERPINA3	14694
PDHX	14695
CSF2RA	14696
MRO	14697
ABHD1	14698
SERTAD4	14699
WDR96	14700
SLC17A4	14701
IL36RN	14702
TMCO4	14703
FBXO44	14704
HGD	14705
TSPAN8	14706
C9orf131	14707
DHX34	14708
SLC39A5	14709
GYLTL1B	14710
PEPD	14711
NIT2	14712
DNAJC5G	14713
TIFAB	14714
C19orf54	14715
OR5B2	14716
TMOD3	14717
PDE4DIP	14718
GPR128	14719
SYNGR4	14720
PIGZ	14721
HIST3H3	14722
RHBDD3	14723
CCDC102B	14724
EMCN	14725
C15orf60	14726
INTU	14727
OR5K3	14728
TMEM140	14729
FBXO16	14730
C1QTNF7	14731
RSPH1	14732
MPEG1	14733
ZNF619	14734
SLC30A7	14735
C14orf79	14736
TTLL10	14737
TATDN1	14738
DOCK8	14739
HEATR7B2	14740
TIGD7	14741
NGRN	14742
UNKL	14743
MMP26	14744
OR5K4	14745
LRRC46	14746
ESCO2	14747
SLC22A10	14748
PTPRZ1	14749
UNC13B	14750
MBL2	14751
SMOC2	14752
PSMD8	14753
CARD9	14754
KIF12	14755
SAA2-SAA4	14756
ANXA13	14757
ZNF256	14758
ZNF302	14759
C1orf116	14760
KPNA5	14761
LRRC42	14762
FANCB	14763
AMBP	14764
OR13C4	14765
ZNF560	14766
PLK1S1	14767
C9	14768
TTC27	14769
PPP1R36	14770
GORAB	14771
ZNF77	14772
ALDH16A1	14773
OSGIN1	14774
OR5F1	14775
C9orf106	14776
ANO7	14777
MAPK12	14778
AKAP17A	14779
POLN	14780
MYZAP	14781
WBP1	14782
ACTBL2	14783
IFIH1	14784
PTPN7	14785
TIGD4	14786
OR4P4	14787
CPA6	14788
ZNF607	14789
WDR72	14790
CATSPER3	14791
GALNTL2	14792
KRT74	14793
TM4SF20	14794
MRPS35	14795
XIRP1	14796
ZNF493	14797
PMFBP1	14798
ARSK	14799
CPA2	14800
FBXL12	14801
ACSM1	14802
PGAM2	14803
IDI2	14804
OR52I2	14805
MASP2	14806
BCHE	14807
FBXO36	14808
CSHL1	14809
SLC3A1	14810
NBAS	14811
PRDM7	14812
FCN2	14813
CD1E	14814
FETUB	14815
PRRG3	14816
UGT1A8	14817
BCMO1	14818
MAN2B2	14819
BTN3A3	14820
RRP8	14821
FAM18A	14822
PTCRA	14823
SAMD11	14824
MAS1	14825
GALNT11	14826
ZNF221	14827
SNX31	14828
CCDC82	14829
TMIGD1	14830
ATP5O	14831
DOK2	14832
TEX14	14833
SLC26A11	14834
AFAP1	14835
C12orf50	14836
EPPK1	14837
SNAI3	14838
NARFL	14839
ENOSF1	14840
FAM181A	14841
OR4K17	14842
IL18BP	14843
HHAT	14844
AKNAD1	14845
CYP1A2	14846
AKR1C3	14847
MMP3	14848
PKHD1	14849
OR6S1	14850
FAM186B	14851
DPT	14852
PLA2G4C	14853
GABRR2	14854
ADPRHL2	14855
IFI35	14856
C17orf77	14857
OR5AU1	14858
FBXW12	14859
COL9A3	14860
CHMP4A	14861
KTN1	14862
SLC1A7	14863
TTC40	14864
C7orf31	14865
MTIF3	14866
C1orf173	14867
PCP2	14868
GHRHR	14869
HEYL	14870
FAM26E	14871
UGT1A9	14872
CYP3A4	14873
CEMP1	14874
CTBS	14875
RIBC2	14876
MFSD9	14877
SPATA6	14878
OR6K3	14879
C9orf139	14880
GOLGA4	14881
CDHR1	14882
ITIH2	14883
CECR1	14884
OR13C3	14885
ADAMTS17	14886
ZNF578	14887
ZNF782	14888
KRT35	14889
TPTE	14890
ESPNL	14891
CKAP2L	14892
UCP2	14893
OR13J1	14894
TMEM174	14895
SYNDIG1	14896
SEC31B	14897
OR8I2	14898
SLC35G3	14899
OR5B21	14900
FGFR1OP	14901
APOL1	14902
TTC23	14903
FAM71D	14904
CCDC7	14905
PPP1R32	14906
CEP68	14907
OGFOD2	14908
STK32B	14909
AMPD1	14910
GPR141	14911
C20orf151	14912
CNTRL	14913
CYP2C8	14914
MSS51	14915
RRBP1	14916
DAO	14917
OR2B6	14918
STON2	14919
CGNL1	14920
ADTRP	14921
PUS3	14922
ZNF883	14923
NUP214	14924
SIRT5	14925
BPIFA1	14926
DEM1	14927
OR4D5	14928
OGFOD1	14929
ANKRD24	14930
TMPRSS5	14931
ZNF434	14932
EBLN2	14933
OR10A7	14934
GEMIN4	14935
OR2L2	14936
ZNF347	14937
SELS	14938
RNASEL	14939
C14orf135	14940
HAGHL	14941
AKR1C1	14942
ATF7IP2	14943
OR6C3	14944
SRPX	14945
MS4A10	14946
RABEPK	14947
HSD17B2	14948
C14orf39	14949
ZFP2	14950
ANKRD27	14951
PPP2R3B	14952
CEP70	14953
ZNF334	14954
CPNE3	14955
ADAM8	14956
TTC32	14957
OR8K1	14958
CPPED1	14959
ASB11	14960
ST3GAL6	14961
CSMD1	14962
ACE	14963
USPL1	14964
CRISP2	14965
DCST2	14966
KYNU	14967
OR4K2	14968
SLC7A4	14969
PLEKHH2	14970
MINA	14971
OR11H4	14972
C8B	14973
TP53TG5	14974
MRPS11	14975
CCDC134	14976
KRT72	14977
CEP72	14978
AVIL	14979
LAMB3	14980
ADH7	14981
TLR10	14982
SLC22A25	14983
EFCAB6	14984
OR8K5	14985
DGUOK	14986
ZNF212	14987
XKR9	14988
OR56A4	14989
ZNF621	14990
NNMT	14991
ZNF132	14992
INMT	14993
ENAM	14994
C12orf45	14995
FRMD1	14996
OR1L1	14997
OR1L4	14998
LRIT2	14999
C14orf37	15000
IP6K3	15001
C17orf80	15002
GATA5	15003
OR52E2	15004
RPL7L1	15005
PINX1	15006
XIRP2	15007
ZMYM6	15008
ZNF596	15009
PPM1K	15010
ACCS	15011
THUMPD1	15012
ANKRD34B	15013
COL10A1	15014
HSD3B1	15015
CEACAM18	15016
ARR3	15017
SEMG1	15018
C3orf45	15019
OR1M1	15020
TNFRSF10A	15021
KRT34	15022
PASD1	15023
CD1B	15024
C1orf174	15025
ADI1	15026
PKHD1L1	15027
CHRNA5	15028
AFP	15029
ULK4	15030
C2orf61	15031
PRR11	15032
IGSF5	15033
DCDC5	15034
TINAG	15035
ZC2HC1A	15036
TREX2	15037
MLF1IP	15038
RNF212	15039
MAN1B1	15040
THOC6	15041
FAM160B2	15042
OR8H1	15043
OTOP3	15044
GAS2L2	15045
CDHR3	15046
OR4M2	15047
SLC12A3	15048
TTC21B	15049
EXD3	15050
LOXL4	15051
GPR17	15052
ENPP3	15053
ALKBH3	15054
KIR3DL1	15055
ALDH8A1	15056
TAS2R4	15057
ZNF577	15058
NPNT	15059
ZNF643	15060
OR14I1	15061
HMCN1	15062
MRPL27	15063
FKBP7	15064
RNF182	15065
RTEL1	15066
CLEC3A	15067
SSFA2	15068
SGCZ	15069
TMEM95	15070
PPA2	15071
DECR2	15072
AIRE	15073
CPA4	15074
WBSCR28	15075
TBCCD1	15076
SPACA3	15077
ACAA2	15078
SLC22A9	15079
FUT7	15080
KRTAP12-2	15081
SLC35G2	15082
TCP11L2	15083
LPP	15084
ZNF749	15085
NWD1	15086
CRISP1	15087
CD180	15088
HOGA1	15089
PDIA4	15090
DLST	15091
IQUB	15092
ADAM32	15093
TAS2R10	15094
GPRIN3	15095
PSG5	15096
PROZ	15097
PENK	15098
MDH1B	15099
CYP4F3	15100
DNAJB7	15101
CARD6	15102
TRMT11	15103
C19orf47	15104
OR5K1	15105
SULT1B1	15106
LIG4	15107
ATXN7L1	15108
PROM1	15109
CLEC4M	15110
GPR151	15111
SAGE1	15112
NHLRC3	15113
PDDC1	15114
METTL2A	15115
UPP2	15116
NR0B2	15117
FAM55A	15118
ZNF571	15119
VRK2	15120
PARD3B	15121
ULBP1	15122
OR4C12	15123
OR4E2	15124
STON1	15125
MAGEE2	15126
LRPPRC	15127
ASB12	15128
CCDC141	15129
MEGF11	15130
TBXAS1	15131
COL6A6	15132
MTMR7	15133
LILRA2	15134
RIN1	15135
HPS4	15136
HCLS1	15137
CRISP3	15138
IQCD	15139
MAGEB2	15140
CAPZA3	15141
BIN3	15142
MMAA	15143
HSF2BP	15144
ATP5D	15145
PIK3C2G	15146
CTSW	15147
COLEC10	15148
LILRB1	15149
HTR3A	15150
GLT8D2	15151
SRRD	15152
OR4M1	15153
CMBL	15154
FSIP1	15155
CTSE	15156
FCGR3A	15157
UGT1A3	15158
TMEM156	15159
TAS2R20	15160
MSRA	15161
GANC	15162
IQCC	15163
NR2E3	15164
OR1L8	15165
KCNA10	15166
TXNDC16	15167
CYP27A1	15168
ARHGEF10	15169
VIT	15170
FOLR4	15171
TSSK3	15172
CTU2	15173
MDM1	15174
RNF180	15175
PET112	15176
PPAN-P2RY11	15177
IFI30	15178
TSPAN11	15179
FUT10	15180
STK33	15181
GBP7	15182
TTC29	15183
ZNF391	15184
P2RX6	15185
NAT8	15186
C1orf127	15187
LRBA	15188
OR5AS1	15189
SYTL2	15190
LRRC27	15191
DBH	15192
OR4S2	15193
IL3RA	15194
FAM180A	15195
NMBR	15196
FAM173A	15197
EVC2	15198
OR51B4	15199
IYD	15200
CCDC148	15201
MCTP2	15202
ADCK3	15203
CCDC77	15204
GABRR3	15205
OR2T33	15206
OR10J5	15207
OR10H4	15208
CYP2C9	15209
DGAT2L6	15210
OXNAD1	15211
MSH6	15212
COL23A1	15213
COL28A1	15214
SERPINB8	15215
OR2M7	15216
CALHM1	15217
NQO2	15218
CHEK2	15219
OXER1	15220
WDR49	15221
FLJ43860	15222
OR5L2	15223
C16orf89	15224
SURF2	15225
BBS4	15226
MMP7	15227
OR1S2	15228
NELL2	15229
DENND4C	15230
FAM211B	15231
MACC1	15232
PLSCR5	15233
HEATR4	15234
IL7R	15235
BCLAF1	15236
ARAP2	15237
KIAA0564	15238
EXO1	15239
ZNF474	15240
C16orf71	15241
C1orf111	15242
SLC36A3	15243
OR4K13	15244
PMS2	15245
ADAT1	15246
OR5D16	15247
CCDC38	15248
DPEP1	15249
MIPOL1	15250
OR4N5	15251
MAN2A1	15252
PLA2G6	15253
UMODL1	15254
MOCS1	15255
YIPF1	15256
LRRC39	15257
OR8H2	15258
SLAMF8	15259
MZT2A	15260
CD96	15261
OR10A2	15262
RGL4	15263
ABCA4	15264
SOGA2	15265
PDE6A	15266
TUBAL3	15267
UGT1A4	15268
ASMTL	15269
MLYCD	15270
MFSD12	15271
GOT1L1	15272
MRPL15	15273
OR4K1	15274
SERPINB4	15275
ACAD10	15276
FTO	15277
TMEM54	15278
MOGAT1	15279
GSTP1	15280
CNGA3	15281
PHAX	15282
MIOX	15283
C2orf51	15284
PSMB11	15285
SCRN3	15286
SLC39A12	15287
ADH4	15288
OR4D10	15289
SLCO1B1	15290
PLA2G4D	15291
RAPGEF3	15292
GLT1D1	15293
WDR52	15294
C2orf73	15295
HPR	15296
GBGT1	15297
DHRS2	15298
KRTAP10-3	15299
OR6N1	15300
RAMP1	15301
NBEAL1	15302
FAM111A	15303
OR4N4	15304
DNASE1L3	15305
KLHL38	15306
UCN3	15307
SLCO1B7	15308
JRK	15309
ZNF215	15310
CYB5R2	15311
METTL15	15312
KRT6B	15313
TMEM72	15314
FOLR3	15315
DPYS	15316
OR52K2	15317
ZNF554	15318
PLA2G4B	15319
OR13C5	15320
KLHL25	15321
FARP2	15322
PTCD3	15323
FASTKD5	15324
